UniqueCount	AmbigCount
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
10	0
0	0
2	6
0	0
0	0
0	0
0	0
1	15
0	0
0	0
0	1
1	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	2
0	12
0	1
0	15
0	7
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2401
284	4317
130	10202
0	4
4	426
0	1
3576	1156
2	235
0	0
0	0
0	0
0	0
15	34
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	1
0	1
2	0
0	2
0	0
9	3
0	5
0	5
0	5
0	1
0	1
0	7
0	5
0	1
0	5
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	18
2	67
0	66
0	0
0	9
0	1
1	3
0	3
0	0
0	1
1	0
0	7
0	6
0	7
0	0
0	6
0	5
0	5
0	5
2	0
0	0
2	0
0	0
0	0
0	5
0	1
3	5
0	0
0	0
6	188
0	189
0	0
0	1
0	5
5	7
0	3
0	0
0	3
2	89
0	9
0	1
0	0
0	1
2	0
0	0
0	1
0	0
4	0
0	9
0	8
0	9
0	8
1	9
1	10
0	9
0	0
0	4
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
12	3
0	2
1	81
0	81
0	72
0	27
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	34
0	36
3	22
1	15
0	20
0	11
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	23
0	28
0	15
0	17
0	23
0	16
0	5
0	15
0	22
0	7
0	3
0	6
0	4
0	6
0	2
0	4
0	5
0	5
0	1
0	0
0	0
0	1
0	1
1	1
0	1
0	0
0	1
0	0
0	0
0	14
0	14
0	8
0	6
1	0
0	1
0	1
0	1
1	2
0	1
0	1
0	1
0	0
0	0
0	4
0	0
0	0
0	1
0	3
0	23
0	59
0	59
0	27
0	45
0	62
0	10
0	30
0	27
0	21
0	16
0	24
0	59
0	27
0	24
0	58
0	58
0	6
0	2
0	4
0	44
