UniqueCount	AmbigCount
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
3	0
0	9
1	1
0	1
9	0
0	0
1	10
0	0
0	0
0	0
0	0
1	16
0	0
0	2
0	0
0	0
2	1
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	11
0	2
0	13
0	8
0	1
0	1
0	2
2	2
0	0
0	0
0	0
0	0
0	10
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
6	923
109	2845
96	5413
0	3
0	86
0	0
1205	704
0	172
0	0
0	0
0	0
0	0
10	53
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	1
0	0
8	2
0	1
0	1
0	1
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	16
2	49
1	47
0	0
0	8
0	0
2	2
0	3
0	3
0	0
0	0
2	15
0	15
0	13
0	1
0	5
0	5
0	5
0	5
0	0
0	1
0	0
1	1
0	0
1	17
0	15
11	17
0	0
0	0
19	273
0	273
0	0
0	0
0	10
2	22
1	3
0	1
0	10
4	98
0	6
0	3
0	3
0	3
3	0
0	3
0	0
0	0
9	0
1	5
0	4
0	5
0	5
2	4
3	5
0	5
0	1
0	5
0	4
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
4	0
23	7
0	7
2	93
0	93
2	69
0	26
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	83
0	66
0	70
1	43
0	22
0	35
0	19
8	0
0	0
0	0
0	0
0	0
0	0
1	0
0	38
0	37
0	40
0	27
0	30
0	29
0	27
0	7
0	26
0	23
0	3
0	14
0	17
0	13
0	11
0	2
0	2
0	3
0	5
1	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	12
1	12
1	8
0	8
0	1
0	3
0	4
0	1
0	5
0	2
3	2
0	1
1	0
0	0
0	8
0	4
0	2
0	4
0	7
1	31
0	66
0	65
0	37
0	54
0	68
0	12
0	40
0	38
5	37
0	24
0	31
0	66
0	39
0	32
0	62
0	63
0	10
0	3
2	2
0	50
0	2
