UniqueCount	AmbigCount
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
2	0
0	5
0	0
0	0
9	1
0	0
1	4
0	0
0	0
0	0
0	0
1	17
0	0
0	3
0	3
0	3
1	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	15
0	0
0	10
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	983
110	2231
51	4573
0	3
1	96
0	0
1239	610
2	157
0	0
0	0
0	0
0	0
6	39
0	0
0	0
0	0
0	1
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
4	1
0	1
0	1
0	1
0	0
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
1	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	13
6	53
0	52
0	0
0	6
0	0
1	3
0	4
0	1
0	1
0	0
0	10
0	11
0	10
0	1
0	5
1	3
0	3
0	3
1	0
0	1
1	1
0	0
0	0
0	43
0	40
24	43
0	0
0	0
19	325
0	326
0	0
0	0
0	22
1	27
0	4
0	5
0	15
1	141
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	10
0	8
0	9
0	8
0	9
2	10
0	9
0	1
0	4
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
9	4
0	3
0	31
0	31
0	23
0	8
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	89
0	65
0	69
1	41
0	32
0	27
0	29
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	22
0	26
0	14
0	15
0	19
0	16
0	4
0	16
0	17
0	1
0	4
0	11
0	5
0	5
0	3
0	3
0	2
0	5
0	0
0	0
0	0
0	1
0	2
0	2
0	2
0	1
0	1
0	0
0	1
0	12
3	11
0	8
0	7
0	0
0	1
0	1
0	1
0	4
0	2
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	34
0	65
0	65
0	42
0	48
0	72
0	7
0	46
0	42
0	39
1	27
0	38
0	65
0	42
0	32
0	67
0	64
0	10
0	5
1	3
0	56
0	5
