UniqueCount	AmbigCount
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	5
1	0
0	0
5	0
0	0
3	2
0	0
0	0
0	1
0	0
2	14
0	0
0	3
0	3
0	3
0	1
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	10
0	0
0	6
0	3
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1500
149	3191
101	6361
0	1
2	112
1	2
1885	680
2	181
0	0
0	0
0	0
0	0
15	30
0	0
0	0
0	1
0	1
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	12
2	39
0	36
0	0
0	8
0	3
0	1
0	1
2	2
0	0
1	0
0	12
0	12
0	8
0	0
0	4
1	5
0	5
0	5
2	0
3	1
0	1
0	0
0	0
0	250
0	206
109	250
0	0
0	0
8	363
0	363
0	0
0	0
2	19
5	17
0	2
0	1
0	8
5	169
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	3
0	2
0	5
0	3
0	2
0	4
0	5
0	0
0	1
0	1
0	1
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
9	0
0	0
0	35
0	35
1	29
0	12
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	53
0	39
0	42
2	21
0	15
0	13
0	24
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	21
0	11
0	15
0	19
0	12
0	4
0	12
0	18
0	8
0	1
0	3
0	1
0	5
0	0
0	0
0	4
0	5
0	0
0	0
0	0
0	4
0	3
0	3
0	3
0	1
0	3
0	0
0	0
0	10
0	10
0	2
0	6
0	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	40
0	39
0	26
0	27
0	43
0	6
0	27
0	26
0	23
0	16
0	25
0	40
0	27
0	22
0	40
0	38
0	10
0	5
0	3
0	32
0	6
