UniqueCount	AmbigCount
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
1	3
1	0
0	1
15	0
0	0
4	6
0	1
0	0
0	0
0	0
0	13
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	2
0	11
0	1
0	8
0	8
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1766
176	2888
118	7369
0	1
1	323
1	2
2267	753
0	210
0	0
0	0
0	0
0	2
13	36
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
2	15
2	37
0	33
0	0
0	6
1	1
2	5
0	4
0	1
0	0
0	0
0	20
0	20
0	8
0	0
0	2
0	10
0	10
0	10
5	0
0	2
6	1
1	1
0	0
0	376
0	323
140	374
0	0
0	0
7	310
0	310
0	0
0	1
1	10
7	8
0	2
1	3
0	5
10	140
0	13
0	1
0	1
0	1
0	0
0	1
0	0
1	0
4	0
0	11
0	9
0	11
0	11
2	10
1	12
0	11
0	2
0	5
0	2
0	2
0	2
0	0
0	1
1	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
5	0
4	0
0	0
0	29
0	29
2	23
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	40
0	43
4	27
0	22
1	14
0	19
7	0
0	0
0	0
0	0
0	0
0	0
1	0
0	13
0	13
0	16
1	12
1	14
0	13
0	11
0	1
0	10
0	10
0	3
0	3
0	4
0	3
0	4
0	0
0	0
0	2
0	3
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	4
0	0
0	3
0	10
0	9
0	7
0	5
0	1
0	1
0	1
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	5
0	1
0	1
0	2
0	3
0	15
0	39
0	39
0	22
0	28
0	39
0	7
0	26
0	23
0	21
0	11
0	22
0	39
0	23
0	18
0	33
0	37
0	5
0	2
1	1
0	27
0	2
