UniqueCount	AmbigCount
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
1	6
1	0
0	1
18	0
0	0
2	8
0	1
0	0
0	0
0	0
0	9
0	0
0	3
0	6
0	4
3	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	3
0	15
0	1
0	6
0	4
1	0
0	0
0	1
1	2
0	0
0	0
0	0
0	1
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
4	2266
300	4978
159	10087
0	4
6	182
0	1
3399	1014
4	254
0	0
0	0
0	0
0	1
13	54
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
1	0
0	1
0	0
0	1
1	2
0	0
10	1
0	2
0	2
0	2
0	0
0	0
0	4
0	3
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
1	14
0	44
1	41
1	0
0	5
0	2
2	6
0	6
0	4
0	1
0	0
0	3
0	5
0	4
0	2
0	4
1	6
0	6
0	6
2	0
0	1
0	1
0	0
0	0
0	2
0	2
2	2
0	0
0	0
10	192
0	192
0	0
0	0
2	3
4	7
0	2
0	2
0	5
3	97
0	10
0	1
0	0
0	1
0	0
0	1
0	1
1	0
5	0
0	12
0	8
0	11
0	11
3	11
0	12
0	11
0	2
1	6
0	4
0	2
0	3
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
4	0
12	8
0	8
0	79
0	79
3	68
0	23
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	51
0	36
0	37
3	24
1	18
0	15
0	15
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	14
0	20
0	12
0	15
0	14
0	10
0	1
0	9
0	13
0	3
0	4
0	7
0	5
0	6
0	0
0	1
0	3
0	4
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	9
0	4
0	0
1	2
0	2
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	7
0	3
0	1
0	5
1	4
0	16
0	60
0	58
0	21
0	46
0	58
0	7
0	25
0	21
3	18
0	17
0	23
0	60
0	21
0	18
0	51
0	56
0	10
0	6
0	3
0	48
